date,time,wind_speed_kmh,wind_direction_degrees
2025-09-25,2025-09-25T07:00,0.4,207
2025-09-25,2025-09-25T08:00,1.2,51
2025-09-25,2025-09-25T09:00,1.8,225
2025-09-25,2025-09-25T10:00,4.1,311
2025-09-25,2025-09-25T11:00,6.7,304
2025-09-25,2025-09-25T12:00,7.1,291
2025-09-25,2025-09-25T13:00,8.3,269
2025-09-25,2025-09-25T14:00,9,244
2025-09-25,2025-09-25T15:00,9.4,239
2025-09-25,2025-09-25T16:00,9.3,221
2025-09-25,2025-09-25T17:00,5.4,90
2025-09-25,2025-09-25T18:00,6.3,51
2025-09-25,2025-09-25T19:00,4,54
2025-09-25,2025-09-25T20:00,3.8,82
2025-09-25,2025-09-25T21:00,5.6,149
2025-09-25,2025-09-25T22:00,4.9,147
2025-09-25,2025-09-25T23:00,3,147
2025-09-26,2025-09-26T00:00,1.7,122
2025-09-26,2025-09-26T01:00,1.9,107
2025-09-26,2025-09-26T02:00,1.5,120
2025-09-26,2025-09-26T03:00,2.7,160
2025-09-26,2025-09-26T04:00,2.6,168
2025-09-26,2025-09-26T05:00,1.9,158
2025-09-26,2025-09-26T06:00,1.8,204
2025-09-26,2025-09-26T07:00,3.1,118
2025-09-26,2025-09-26T08:00,3.7,55
2025-09-26,2025-09-26T09:00,7.8,185
2025-09-26,2025-09-26T10:00,8.2,171
2025-09-26,2025-09-26T11:00,7.7,139
2025-09-26,2025-09-26T12:00,5.8,160
2025-09-26,2025-09-26T13:00,5.8,184
2025-09-26,2025-09-26T14:00,5.8,173
2025-09-26,2025-09-26T15:00,14.9,205
2025-09-26,2025-09-26T16:00,1.4,90
2025-09-26,2025-09-26T17:00,3.6,99
2025-09-26,2025-09-26T18:00,5.9,104
2025-09-26,2025-09-26T19:00,4.5,90
2025-09-26,2025-09-26T20:00,5.6,96
2025-09-26,2025-09-26T21:00,2.1,110
2025-09-26,2025-09-26T22:00,2.7,138
2025-09-26,2025-09-26T23:00,2.8,117
2025-09-27,2025-09-27T00:00,3.3,77
2025-09-27,2025-09-27T01:00,2.5,60
2025-09-27,2025-09-27T02:00,1.6,84
2025-09-27,2025-09-27T03:00,1.7,103
2025-09-27,2025-09-27T04:00,2,270
2025-09-27,2025-09-27T05:00,2.7,180
2025-09-27,2025-09-27T06:00,5.4,318
2025-09-27,2025-09-27T07:00,7.3,287
2025-09-27,2025-09-27T08:00,6.5,309
2025-09-27,2025-09-27T09:00,6.5,257
2025-09-27,2025-09-27T10:00,4.5,307
2025-09-27,2025-09-27T11:00,4.8,283
2025-09-27,2025-09-27T12:00,3.4,276
2025-09-27,2025-09-27T13:00,2.6,309
2025-09-27,2025-09-27T14:00,4.7,344
2025-09-27,2025-09-27T15:00,9.4,234
2025-09-27,2025-09-27T16:00,9.9,232
2025-09-27,2025-09-27T17:00,6.4,248
2025-09-27,2025-09-27T18:00,3.8,262
2025-09-27,2025-09-27T19:00,3.7,259
2025-09-27,2025-09-27T20:00,3.6,60
2025-09-27,2025-09-27T21:00,2.3,39
2025-09-27,2025-09-27T22:00,1.5,76
2025-09-27,2025-09-27T23:00,1.3,82
2025-09-28,2025-09-28T00:00,2.6,16
2025-09-28,2025-09-28T01:00,1.9,29
2025-09-28,2025-09-28T02:00,2.8,35
2025-09-28,2025-09-28T03:00,1.2,39
2025-09-28,2025-09-28T04:00,0.6,56
2025-09-28,2025-09-28T05:00,4,270
2025-09-28,2025-09-28T06:00,8.5,318
2025-09-28,2025-09-28T07:00,8.4,305
2025-09-28,2025-09-28T08:00,2.3,219
2025-09-28,2025-09-28T09:00,6.5,358
2025-09-28,2025-09-28T10:00,1.5,216
2025-09-28,2025-09-28T11:00,2.1,105
2025-09-28,2025-09-28T12:00,0.9,259
2025-09-28,2025-09-28T13:00,1.2,219
2025-09-28,2025-09-28T14:00,2.5,188
2025-09-28,2025-09-28T15:00,1.7,257
2025-09-28,2025-09-28T16:00,1.2,297
2025-09-28,2025-09-28T17:00,2.4,234
2025-09-28,2025-09-28T18:00,3.9,227
2025-09-28,2025-09-28T19:00,4.3,242
2025-09-28,2025-09-28T20:00,2.8,252
2025-09-28,2025-09-28T21:00,1.1,171
2025-09-28,2025-09-28T22:00,2.7,172
2025-09-28,2025-09-28T23:00,3.3,167
2025-09-29,2025-09-29T00:00,2.6,78
2025-09-29,2025-09-29T01:00,5,49
2025-09-29,2025-09-29T02:00,5.9,43
2025-09-29,2025-09-29T03:00,4.4,38
2025-09-29,2025-09-29T04:00,4.1,56
2025-09-29,2025-09-29T05:00,3.8,49
2025-09-29,2025-09-29T06:00,4.4,52
2025-09-29,2025-09-29T07:00,3.3,22
2025-09-29,2025-09-29T08:00,3.8,25
2025-09-29,2025-09-29T09:00,3.2,133
2025-09-29,2025-09-29T10:00,2.1,110
2025-09-29,2025-09-29T11:00,1.8,174
2025-09-29,2025-09-29T12:00,4.1,232
2025-09-29,2025-09-29T13:00,3.9,223
2025-09-29,2025-09-29T14:00,4.7,208
2025-09-29,2025-09-29T15:00,6.1,230
2025-09-29,2025-09-29T16:00,8.8,219
2025-09-29,2025-09-29T17:00,10.8,210
2025-09-29,2025-09-29T18:00,8.2,202
2025-09-29,2025-09-29T19:00,4.5,137
2025-09-29,2025-09-29T20:00,3.5,81
2025-09-29,2025-09-29T21:00,7,157
2025-09-29,2025-09-29T22:00,3.5,51
2025-09-29,2025-09-29T23:00,4.8,63
2025-09-30,2025-09-30T00:00,5.2,76
2025-09-30,2025-09-30T01:00,4.1,92
2025-09-30,2025-09-30T02:00,3.5,69
2025-09-30,2025-09-30T03:00,3.1,93
2025-09-30,2025-09-30T04:00,3.1,90
2025-09-30,2025-09-30T05:00,3.1,121
2025-09-30,2025-09-30T06:00,2.7,110
2025-09-30,2025-09-30T07:00,3.1,118
2025-09-30,2025-09-30T08:00,5.6,138
2025-09-30,2025-09-30T09:00,2.9,158
2025-09-30,2025-09-30T10:00,2,180
2025-09-30,2025-09-30T11:00,5.2,166
2025-09-30,2025-09-30T12:00,3.9,167
2025-09-30,2025-09-30T13:00,3.7,157
2025-09-30,2025-09-30T14:00,6.3,178
2025-09-30,2025-09-30T15:00,6,189
2025-09-30,2025-09-30T16:00,4.5,214
2025-09-30,2025-09-30T17:00,5.4,220
2025-09-30,2025-09-30T18:00,4.6,231
2025-09-30,2025-09-30T19:00,4.2,239
2025-09-30,2025-09-30T20:00,6.1,204
2025-09-30,2025-09-30T21:00,4.6,169
2025-09-30,2025-09-30T22:00,3.6,120
2025-09-30,2025-09-30T23:00,3.2,109
2025-10-01,2025-10-01T00:00,3.6,131
2025-10-01,2025-10-01T01:00,4.1,128
2025-10-01,2025-10-01T02:00,4.3,132
2025-10-01,2025-10-01T03:00,3.8,149
2025-10-01,2025-10-01T04:00,3.8,135
2025-10-01,2025-10-01T05:00,5.2,115
2025-10-01,2025-10-01T06:00,4.1,128
2025-10-01,2025-10-01T07:00,8.5,197
2025-10-01,2025-10-01T08:00,12.7,258
2025-10-01,2025-10-01T09:00,0,270
2025-10-01,2025-10-01T10:00,3.8,87
2025-10-01,2025-10-01T11:00,4.1,151
2025-10-01,2025-10-01T12:00,5.6,153
2025-10-01,2025-10-01T13:00,8,142
2025-10-01,2025-10-01T14:00,2.4,171
2025-10-01,2025-10-01T15:00,4.5,127
2025-10-01,2025-10-01T16:00,3.9,127
2025-10-01,2025-10-01T17:00,5.8,187
2025-10-01,2025-10-01T18:00,6.8,178
2025-10-01,2025-10-01T19:00,4.1,142
2025-10-01,2025-10-01T20:00,1.3,270
2025-10-01,2025-10-01T21:00,0.3,45
2025-10-01,2025-10-01T22:00,2.3,72
2025-10-01,2025-10-01T23:00,2.3,86
2025-10-02,2025-10-02T00:00,2.3,67
2025-10-02,2025-10-02T01:00,1.9,68
2025-10-02,2025-10-02T02:00,1.5,36
2025-10-02,2025-10-02T03:00,1,59
2025-10-02,2025-10-02T04:00,0.4,63
2025-10-02,2025-10-02T05:00,1.1,189
2025-10-02,2025-10-02T06:00,1.6,186
2025-10-02,2025-10-02T07:00,0.4,180
2025-10-02,2025-10-02T08:00,0.6,124
2025-10-02,2025-10-02T09:00,1.5,144
2025-10-02,2025-10-02T10:00,2.6,164
2025-10-02,2025-10-02T11:00,3.1,187
2025-10-02,2025-10-02T12:00,2.8,225
2025-10-02,2025-10-02T13:00,2.3,247
2025-10-02,2025-10-02T14:00,4.5,223
2025-10-02,2025-10-02T15:00,3.5,348
2025-10-02,2025-10-02T16:00,5.2,117
2025-10-02,2025-10-02T17:00,4.7,152
2025-10-02,2025-10-02T18:00,3.1,97
2025-10-02,2025-10-02T19:00,1.5,104
2025-10-02,2025-10-02T20:00,2.1,110
2025-10-02,2025-10-02T21:00,4.6,21
2025-10-02,2025-10-02T22:00,4.6,64
2025-10-02,2025-10-02T23:00,3.5,99
2025-10-03,2025-10-03T00:00,2.2,24
2025-10-03,2025-10-03T01:00,5.1,148
2025-10-03,2025-10-03T02:00,2.1,160
2025-10-03,2025-10-03T03:00,2.7,138
2025-10-03,2025-10-03T04:00,1.3,56
2025-10-03,2025-10-03T05:00,1.9,214
2025-10-03,2025-10-03T06:00,2.2,275
2025-10-03,2025-10-03T07:00,2,275
2025-10-03,2025-10-03T08:00,6.1,298
2025-10-03,2025-10-03T09:00,4.6,261
2025-10-03,2025-10-03T10:00,5.8,256
2025-10-03,2025-10-03T11:00,5,226
2025-10-03,2025-10-03T12:00,1.2,27
2025-10-03,2025-10-03T13:00,2.6,295
2025-10-03,2025-10-03T14:00,1.9,338
2025-10-03,2025-10-03T15:00,4.7,279
2025-10-03,2025-10-03T16:00,6.4,281
2025-10-03,2025-10-03T17:00,9.4,294
2025-10-03,2025-10-03T18:00,5.6,303
2025-10-03,2025-10-03T19:00,3.6,311
2025-10-03,2025-10-03T20:00,5.6,291
2025-10-03,2025-10-03T21:00,5,283
2025-10-03,2025-10-03T22:00,4.9,303
2025-10-03,2025-10-03T23:00,5.2,295
2025-10-04,2025-10-04T00:00,3.4,273
2025-10-04,2025-10-04T01:00,3.8,221
2025-10-04,2025-10-04T02:00,4.5,182
2025-10-04,2025-10-04T03:00,6.5,199
2025-10-04,2025-10-04T04:00,2.9,68
2025-10-04,2025-10-04T05:00,3.5,21
2025-10-04,2025-10-04T06:00,0.4,153
2025-10-04,2025-10-04T07:00,3,194
2025-10-04,2025-10-04T08:00,6,303
2025-10-04,2025-10-04T09:00,4.1,285
2025-10-04,2025-10-04T10:00,4.2,282
2025-10-04,2025-10-04T11:00,4.9,303
2025-10-04,2025-10-04T12:00,3.3,283
2025-10-04,2025-10-04T13:00,4.8,228
2025-10-04,2025-10-04T14:00,7.6,218
2025-10-04,2025-10-04T15:00,4.6,211
2025-10-04,2025-10-04T16:00,3.1,239
2025-10-04,2025-10-04T17:00,2.8,252
2025-10-04,2025-10-04T18:00,2.2,228
2025-10-04,2025-10-04T19:00,4.1,209
2025-10-04,2025-10-04T20:00,6,196
2025-10-04,2025-10-04T21:00,3.8,197
2025-10-04,2025-10-04T22:00,2.8,117
2025-10-04,2025-10-04T23:00,3,57
2025-10-05,2025-10-05T00:00,2.8,27
2025-10-05,2025-10-05T01:00,2.5,4
2025-10-05,2025-10-05T02:00,2.6,344
2025-10-05,2025-10-05T03:00,3.9,347
2025-10-05,2025-10-05T04:00,2.7,352
2025-10-05,2025-10-05T05:00,3.1,353
2025-10-05,2025-10-05T06:00,3.4,106
2025-10-05,2025-10-05T07:00,3.3,119
2025-10-05,2025-10-05T08:00,3.2,313
2025-10-05,2025-10-05T09:00,0.6,34
2025-10-05,2025-10-05T10:00,2.9,349
2025-10-05,2025-10-05T11:00,2.6,245
2025-10-05,2025-10-05T12:00,4.3,222
2025-10-05,2025-10-05T13:00,4.2,198
2025-10-05,2025-10-05T14:00,3.8,259
2025-10-05,2025-10-05T15:00,13.8,174
2025-10-05,2025-10-05T16:00,6,183
2025-10-05,2025-10-05T17:00,6.7,174
2025-10-05,2025-10-05T18:00,3.6,186
2025-10-05,2025-10-05T19:00,1.9,236
2025-10-05,2025-10-05T20:00,0.7,270
2025-10-05,2025-10-05T21:00,1.5,126
2025-10-05,2025-10-05T22:00,4.4,120
2025-10-05,2025-10-05T23:00,4.1,105
2025-10-06,2025-10-06T00:00,3.5,111
2025-10-06,2025-10-06T01:00,0.5,270
2025-10-06,2025-10-06T02:00,2.9,274
2025-10-06,2025-10-06T03:00,1.8,24
2025-10-06,2025-10-06T04:00,3.5,62
2025-10-06,2025-10-06T05:00,3.6,99
2025-10-06,2025-10-06T06:00,1.9,29
2025-10-06,2025-10-06T07:00,1.9,56
2025-10-06,2025-10-06T08:00,2.7,62
2025-10-06,2025-10-06T09:00,2.7,352
2025-10-06,2025-10-06T10:00,5.4,304
2025-10-06,2025-10-06T11:00,3.8,267
2025-10-06,2025-10-06T12:00,4.8,217
2025-10-06,2025-10-06T13:00,6.9,213
2025-10-06,2025-10-06T14:00,12.3,285
2025-10-06,2025-10-06T15:00,6.1,341
2025-10-06,2025-10-06T16:00,7,26
2025-10-06,2025-10-06T17:00,8,27
2025-10-06,2025-10-06T18:00,1.4,140
2025-10-06,2025-10-06T19:00,0.5,225
2025-10-06,2025-10-06T20:00,2.1,59
2025-10-06,2025-10-06T21:00,0.8,207
2025-10-06,2025-10-06T22:00,1.1,108
2025-10-06,2025-10-06T23:00,0.2,270
2025-10-07,2025-10-07T00:00,0.9,307
2025-10-07,2025-10-07T01:00,4.2,198
2025-10-07,2025-10-07T02:00,3.1,180
2025-10-07,2025-10-07T03:00,2.6,129
2025-10-07,2025-10-07T04:00,3.2,124
2025-10-07,2025-10-07T05:00,1.8,101
2025-10-07,2025-10-07T06:00,8.1,35
2025-10-07,2025-10-07T07:00,4.4,30
2025-10-07,2025-10-07T08:00,4.9,10
2025-10-07,2025-10-07T09:00,2.8,310
2025-10-07,2025-10-07T10:00,3.9,317
2025-10-07,2025-10-07T11:00,3.9,283
2025-10-07,2025-10-07T12:00,6.2,258
2025-10-07,2025-10-07T13:00,6.9,245
2025-10-07,2025-10-07T14:00,10.4,271
2025-10-07,2025-10-07T15:00,6,295
2025-10-07,2025-10-07T16:00,4,278
2025-10-07,2025-10-07T17:00,4.4,258
2025-10-07,2025-10-07T18:00,4.1,270
2025-10-07,2025-10-07T19:00,2.6,254
2025-10-07,2025-10-07T20:00,2.7,247
2025-10-07,2025-10-07T21:00,2.7,293
2025-10-07,2025-10-07T22:00,2.8,349
2025-10-07,2025-10-07T23:00,2.4,343
2025-10-08,2025-10-08T00:00,0.6,326
2025-10-08,2025-10-08T01:00,0.6,72
2025-10-08,2025-10-08T02:00,1,202
2025-10-08,2025-10-08T03:00,4.8,209
2025-10-08,2025-10-08T04:00,2.8,79
2025-10-08,2025-10-08T05:00,3.5,51
2025-10-08,2025-10-08T06:00,3.1,62
2025-10-08,2025-10-08T07:00,1.7,103
2025-10-08,2025-10-08T08:00,3,128
2025-10-08,2025-10-08T09:00,3.1,62
2025-10-08,2025-10-08T10:00,2.7,98
2025-10-08,2025-10-08T11:00,1.5,249
2025-10-08,2025-10-08T12:00,4.1,255
2025-10-08,2025-10-08T13:00,5,268
2025-10-08,2025-10-08T14:00,4.9,274
2025-10-08,2025-10-08T15:00,6.7,273
2025-10-08,2025-10-08T16:00,8.3,250
2025-10-08,2025-10-08T17:00,5.7,261
2025-10-08,2025-10-08T18:00,4.8,248
2025-10-08,2025-10-08T19:00,3.8,265
2025-10-08,2025-10-08T20:00,1.3,135
2025-10-08,2025-10-08T21:00,0.3,315
2025-10-08,2025-10-08T22:00,0.6,304
2025-10-08,2025-10-08T23:00,2.9,360
2025-10-09,2025-10-09T00:00,1.7,32
2025-10-09,2025-10-09T01:00,0.6,34
2025-10-09,2025-10-09T02:00,1.6,297
2025-10-09,2025-10-09T03:00,3.1,260
2025-10-09,2025-10-09T04:00,11.7,324
2025-10-09,2025-10-09T05:00,6.1,336
2025-10-09,2025-10-09T06:00,4.6,321
2025-10-09,2025-10-09T07:00,2.7,318
2025-10-09,2025-10-09T08:00,6,319
2025-10-09,2025-10-09T09:00,3.1,301
2025-10-09,2025-10-09T10:00,4.1,299
2025-10-09,2025-10-09T11:00,5.2,282
2025-10-09,2025-10-09T12:00,7,274
2025-10-09,2025-10-09T13:00,9.9,280
2025-10-09,2025-10-09T14:00,11,289
2025-10-09,2025-10-09T15:00,10.6,284
2025-10-09,2025-10-09T16:00,10.1,266
2025-10-09,2025-10-09T17:00,12.5,262
2025-10-09,2025-10-09T18:00,11.4,264
2025-10-09,2025-10-09T19:00,8.5,270
2025-10-09,2025-10-09T20:00,9,275
2025-10-09,2025-10-09T21:00,8,312
2025-10-09,2025-10-09T22:00,8.4,318
2025-10-09,2025-10-09T23:00,6.9,313
2025-10-10,2025-10-10T00:00,6.6,296
2025-10-10,2025-10-10T01:00,9,292
2025-10-10,2025-10-10T02:00,3.8,275
2025-10-10,2025-10-10T03:00,3.1,260
2025-10-10,2025-10-10T04:00,5.7,215
2025-10-10,2025-10-10T05:00,3.5,246
2025-10-10,2025-10-10T06:00,1.6,174
2025-10-10,2025-10-10T07:00,0.9,90
2025-10-10,2025-10-10T08:00,3.1,220
2025-10-10,2025-10-10T09:00,4.2,211
2025-10-10,2025-10-10T10:00,6,291
2025-10-10,2025-10-10T11:00,6.3,297
2025-10-10,2025-10-10T12:00,6,287
2025-10-10,2025-10-10T13:00,10.3,277
2025-10-10,2025-10-10T14:00,8.9,251
2025-10-10,2025-10-10T15:00,11.1,256
2025-10-10,2025-10-10T16:00,12.3,260
2025-10-10,2025-10-10T17:00,13,256
2025-10-10,2025-10-10T18:00,10.9,276
2025-10-10,2025-10-10T19:00,8.2,285
2025-10-10,2025-10-10T20:00,7,271
2025-10-10,2025-10-10T21:00,5.1,297
2025-10-10,2025-10-10T22:00,3.9,326
2025-10-10,2025-10-10T23:00,5.4,323
2025-10-11,2025-10-11T00:00,6.5,328
2025-10-11,2025-10-11T01:00,5.6,327
2025-10-11,2025-10-11T02:00,3.7,309
2025-10-11,2025-10-11T03:00,5.4,256
2025-10-11,2025-10-11T04:00,4,238
2025-10-11,2025-10-11T05:00,4.6,283
2025-10-11,2025-10-11T06:00,1.3,56
2025-10-11,2025-10-11T07:00,1.6,243
2025-10-11,2025-10-11T08:00,0.6,162
2025-10-11,2025-10-11T09:00,3.5,249
2025-10-11,2025-10-11T10:00,4.3,275
2025-10-11,2025-10-11T11:00,6.2,258
2025-10-11,2025-10-11T12:00,9.1,245
2025-10-11,2025-10-11T13:00,9.1,236
2025-10-11,2025-10-11T14:00,9.1,248
2025-10-11,2025-10-11T15:00,8.2,255
2025-10-11,2025-10-11T16:00,7.8,232
2025-10-11,2025-10-11T17:00,7.8,209
2025-10-11,2025-10-11T18:00,7.1,315
2025-10-11,2025-10-11T19:00,7.5,21
2025-10-11,2025-10-11T20:00,4.7,43
2025-10-11,2025-10-11T21:00,5.6,25
2025-10-11,2025-10-11T22:00,4.9,360
2025-10-11,2025-10-11T23:00,4,339
2025-10-12,2025-10-12T00:00,4.8,312
2025-10-12,2025-10-12T01:00,7.4,292
2025-10-12,2025-10-12T02:00,10.7,292
2025-10-12,2025-10-12T03:00,8.1,298
2025-10-12,2025-10-12T04:00,7.6,295
2025-10-12,2025-10-12T05:00,2.9,281
2025-10-12,2025-10-12T06:00,1.6,276
2025-10-12,2025-10-12T07:00,0.4,207
2025-10-12,2025-10-12T08:00,3.4,295
2025-10-12,2025-10-12T09:00,1.7,288
2025-10-12,2025-10-12T10:00,6.2,300
2025-10-12,2025-10-12T11:00,10.1,266
2025-10-12,2025-10-12T12:00,8.8,203
2025-10-12,2025-10-12T13:00,6,185
2025-10-12,2025-10-12T14:00,5.3,218
2025-10-12,2025-10-12T15:00,10.4,216
2025-10-12,2025-10-12T16:00,5.5,226
2025-10-12,2025-10-12T17:00,3.4,254
2025-10-12,2025-10-12T18:00,1.7,288
2025-10-12,2025-10-12T19:00,2.5,278
2025-10-12,2025-10-12T20:00,2.9,133
2025-10-12,2025-10-12T21:00,3.3,54
2025-10-12,2025-10-12T22:00,4.8,53
2025-10-12,2025-10-12T23:00,2.2,95
2025-10-13,2025-10-13T00:00,1.8,79
2025-10-13,2025-10-13T01:00,1.3,352
2025-10-13,2025-10-13T02:00,0.7,76
2025-10-13,2025-10-13T03:00,1.6,63
2025-10-13,2025-10-13T04:00,1.9,49
2025-10-13,2025-10-13T05:00,2.4,36
2025-10-13,2025-10-13T06:00,3.8,45
2025-10-13,2025-10-13T07:00,3,65
2025-10-13,2025-10-13T08:00,2.8,101
2025-10-13,2025-10-13T09:00,2.3,94
2025-10-13,2025-10-13T10:00,2.9,150
2025-10-13,2025-10-13T11:00,4,177
2025-10-13,2025-10-13T12:00,6.2,188
2025-10-13,2025-10-13T13:00,8.3,200
2025-10-13,2025-10-13T14:00,10.9,193
2025-10-13,2025-10-13T15:00,8.8,141
2025-10-13,2025-10-13T16:00,8.5,178
2025-10-13,2025-10-13T17:00,6.4,170
2025-10-13,2025-10-13T18:00,3.6,186
2025-10-13,2025-10-13T19:00,5.3,218
2025-10-13,2025-10-13T20:00,0,270
2025-10-13,2025-10-13T21:00,2.5,159
2025-10-13,2025-10-13T22:00,3.1,69
2025-10-13,2025-10-13T23:00,3.2,52
2025-10-14,2025-10-14T00:00,3.6,57
2025-10-14,2025-10-14T01:00,2.9,43
2025-10-14,2025-10-14T02:00,0.8,45
2025-10-14,2025-10-14T03:00,1.5,159
2025-10-14,2025-10-14T04:00,4.5,143
2025-10-14,2025-10-14T05:00,2.6,106
2025-10-14,2025-10-14T06:00,2.2,66
2025-10-14,2025-10-14T07:00,2.1,160
2025-10-14,2025-10-14T08:00,4,90
2025-10-14,2025-10-14T09:00,1.7,139
2025-10-14,2025-10-14T10:00,4.4,150
2025-10-14,2025-10-14T11:00,6.5,185
2025-10-14,2025-10-14T12:00,7.5,191
2025-10-14,2025-10-14T13:00,10.4,208
2025-10-14,2025-10-14T14:00,10,213
2025-10-14,2025-10-14T15:00,11,198
2025-10-14,2025-10-14T16:00,4.5,223
2025-10-14,2025-10-14T17:00,0,270
2025-10-14,2025-10-14T18:00,8.2,130
2025-10-14,2025-10-14T19:00,4.2,137
2025-10-14,2025-10-14T20:00,0.6,304
2025-10-14,2025-10-14T21:00,1.5,83
2025-10-14,2025-10-14T22:00,2.8,125
2025-10-14,2025-10-14T23:00,3.1,118
2025-10-15,2025-10-15T00:00,3.1,114
2025-10-15,2025-10-15T01:00,5,103
2025-10-15,2025-10-15T02:00,4.2,102
2025-10-15,2025-10-15T03:00,2.7,98
2025-10-15,2025-10-15T04:00,1.3,74
2025-10-15,2025-10-15T05:00,4,93
2025-10-15,2025-10-15T06:00,2.8,145
2025-10-15,2025-10-15T07:00,3.5,168
2025-10-15,2025-10-15T08:00,3.4,186
2025-10-15,2025-10-15T09:00,3.1,183
2025-10-15,2025-10-15T10:00,2.6,115
2025-10-15,2025-10-15T11:00,3.6,110
2025-10-15,2025-10-15T12:00,4.3,105
2025-10-15,2025-10-15T13:00,9.5,79
2025-10-15,2025-10-15T14:00,10.1,87
2025-10-15,2025-10-15T15:00,3.6,99
2025-10-15,2025-10-15T16:00,16.6,139
2025-10-15,2025-10-15T17:00,7.8,257
2025-10-15,2025-10-15T18:00,8,256
2025-10-15,2025-10-15T19:00,8,278
2025-10-15,2025-10-15T20:00,2.9,274
2025-10-15,2025-10-15T21:00,3,284
2025-10-15,2025-10-15T22:00,0.7,14
2025-10-15,2025-10-15T23:00,2.3,58
2025-10-16,2025-10-16T00:00,2.1,31
2025-10-16,2025-10-16T01:00,2.7,332
2025-10-16,2025-10-16T02:00,4.9,327
2025-10-16,2025-10-16T03:00,6.2,311
2025-10-16,2025-10-16T04:00,6.8,287
2025-10-16,2025-10-16T05:00,4.8,290
2025-10-16,2025-10-16T06:00,1.7,311
2025-10-16,2025-10-16T07:00,1,329
2025-10-16,2025-10-16T08:00,1.5,353
2025-10-16,2025-10-16T09:00,1.1,252
2025-10-16,2025-10-16T10:00,4.7,247
2025-10-16,2025-10-16T11:00,6.6,259
2025-10-16,2025-10-16T12:00,6.3,267
2025-10-16,2025-10-16T13:00,6.3,257
2025-10-16,2025-10-16T14:00,18.1,257
2025-10-16,2025-10-16T15:00,6.5,316
2025-10-16,2025-10-16T16:00,8,278
2025-10-16,2025-10-16T17:00,4.3,298
2025-10-16,2025-10-16T18:00,5.9,320
2025-10-16,2025-10-16T19:00,5.3,322
2025-10-16,2025-10-16T20:00,6,9
2025-10-16,2025-10-16T21:00,2.2,222
2025-10-16,2025-10-16T22:00,5.4,220
2025-10-16,2025-10-16T23:00,9.9,327
2025-10-17,2025-10-17T00:00,7,312
2025-10-17,2025-10-17T01:00,2.7,20
2025-10-17,2025-10-17T02:00,2.8,50
2025-10-17,2025-10-17T03:00,7.2,125
2025-10-17,2025-10-17T04:00,2.4,153
2025-10-17,2025-10-17T05:00,3.7,141
2025-10-17,2025-10-17T06:00,4.6,198
2025-10-17,2025-10-17T07:00,3.7,235
2025-10-17,2025-10-17T08:00,4,278
2025-10-17,2025-10-17T09:00,5.2,284
2025-10-17,2025-10-17T10:00,2.5,266
2025-10-17,2025-10-17T11:00,3.8,262
2025-10-17,2025-10-17T12:00,4,240
2025-10-17,2025-10-17T13:00,4.1,232
2025-10-17,2025-10-17T14:00,7.4,56
2025-10-17,2025-10-17T15:00,6.9,120
2025-10-17,2025-10-17T16:00,2.5,98
2025-10-17,2025-10-17T17:00,5.2,266
2025-10-17,2025-10-17T18:00,7.8,265
2025-10-17,2025-10-17T19:00,3.5,249
2025-10-17,2025-10-17T20:00,0.4,180
2025-10-17,2025-10-17T21:00,2.3,184
2025-10-17,2025-10-17T22:00,1.7,122
2025-10-17,2025-10-17T23:00,0.8,45
2025-10-18,2025-10-18T00:00,4.4,251
2025-10-18,2025-10-18T01:00,1,338
2025-10-18,2025-10-18T02:00,3.6,233
2025-10-18,2025-10-18T03:00,8.4,247
2025-10-18,2025-10-18T04:00,1.9,17
2025-10-18,2025-10-18T05:00,0.2,180
2025-10-18,2025-10-18T06:00,3.2,297
2025-10-18,2025-10-18T07:00,1.1,108
2025-10-18,2025-10-18T08:00,2.7,98
2025-10-18,2025-10-18T09:00,2.9,60
2025-10-18,2025-10-18T10:00,1.8,37
2025-10-18,2025-10-18T11:00,0.9,233
2025-10-18,2025-10-18T12:00,3.7,231
2025-10-18,2025-10-18T13:00,5,235
2025-10-18,2025-10-18T14:00,6.1,247
2025-10-18,2025-10-18T15:00,5.8,256
2025-10-18,2025-10-18T16:00,4.1,257
2025-10-18,2025-10-18T17:00,5.3,258
2025-10-18,2025-10-18T18:00,6,265
2025-10-18,2025-10-18T19:00,6.3,277
2025-10-18,2025-10-18T20:00,5,296
2025-10-18,2025-10-18T21:00,4.4,289
2025-10-18,2025-10-18T22:00,2.1,31
2025-10-18,2025-10-18T23:00,2.2,42
2025-10-19,2025-10-19T00:00,0.4,27
2025-10-19,2025-10-19T01:00,2.8,35
2025-10-19,2025-10-19T02:00,0.8,45
2025-10-19,2025-10-19T03:00,3,245
2025-10-19,2025-10-19T04:00,0.3,135
2025-10-19,2025-10-19T05:00,1.1,162
2025-10-19,2025-10-19T06:00,3.4,122
2025-10-19,2025-10-19T07:00,3.3,68
2025-10-19,2025-10-19T08:00,4.2,170
2025-10-19,2025-10-19T09:00,3,123
2025-10-19,2025-10-19T10:00,1.4,220
2025-10-19,2025-10-19T11:00,1.7,302
2025-10-19,2025-10-19T12:00,2.9,248
2025-10-19,2025-10-19T13:00,3.6,237
2025-10-19,2025-10-19T14:00,7.2,258
2025-10-19,2025-10-19T15:00,6.7,278
2025-10-19,2025-10-19T16:00,7.6,269
2025-10-19,2025-10-19T17:00,8.4,290
