latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,region,local_date
-1.50553,104.06906,367,0.79,0.78,2019-09-12,1732,N,VIIRS,h,2,292.54,23.09,N,0,sumatra,2019-09-13
-1.5043,104.06165,349.28,0.79,0.78,2019-09-12,1732,N,VIIRS,n,2,292.04,23.09,N,0,sumatra,2019-09-13
-1.50307,104.05424,309.8,0.79,0.78,2019-09-12,1732,N,VIIRS,n,2,290.6,10.32,N,0,sumatra,2019-09-13
-1.50192,104.09241,304.53,0.79,0.78,2019-09-12,1732,N,VIIRS,n,2,290.69,1.81,N,0,sumatra,2019-09-13
-1.31581,104.37527,307.53,0.76,0.77,2019-09-12,1732,N,VIIRS,n,2,290.51,3.65,N,0,sumatra,2019-09-13
-1.31464,104.36826,312.37,0.76,0.77,2019-09-12,1732,N,VIIRS,n,2,290.7,4.74,N,0,sumatra,2019-09-13
-1.31443,104.37706,304.43,0.76,0.77,2019-09-12,1732,N,VIIRS,n,2,290.55,2.21,N,0,sumatra,2019-09-13
-1.31331,104.37008,315.15,0.76,0.77,2019-09-12,1732,N,VIIRS,n,2,290.81,2.21,N,0,sumatra,2019-09-13
-1.23303,104.37635,312.72,0.76,0.77,2019-09-12,1732,N,VIIRS,n,2,291.3,3.7,N,0,sumatra,2019-09-13
-1.23187,104.36935,309.54,0.77,0.77,2019-09-12,1732,N,VIIRS,n,2,291.08,3.7,N,0,sumatra,2019-09-13
-1.22466,104.37048,318.49,0.77,0.77,2019-09-12,1732,N,VIIRS,n,2,291.1,5.25,N,0,sumatra,2019-09-13
-1.22352,104.3636,304.98,0.77,0.77,2019-09-12,1732,N,VIIRS,n,2,290.78,5.77,N,0,sumatra,2019-09-13
-1.21999,104.34225,312.96,0.77,0.77,2019-09-12,1732,N,VIIRS,n,2,290.66,5.05,N,0,sumatra,2019-09-13
-1.2188,104.33509,308.77,0.77,0.77,2019-09-12,1732,N,VIIRS,n,2,290.49,5.25,N,0,sumatra,2019-09-13
-1.21278,104.34346,320.29,0.77,0.77,2019-09-12,1732,N,VIIRS,n,2,290.99,5.05,N,0,sumatra,2019-09-13
-1.21159,104.33629,320.5,0.77,0.77,2019-09-12,1732,N,VIIRS,n,2,290.77,5.25,N,0,sumatra,2019-09-13
-1.19597,104.33157,306.31,0.77,0.77,2019-09-12,1732,N,VIIRS,n,2,290.64,3.85,N,0,sumatra,2019-09-13
-1.19476,104.32434,302.9,0.77,0.77,2019-09-12,1732,N,VIIRS,n,2,290.54,3.41,N,0,sumatra,2019-09-13
-1.19401,104.33105,304.58,0.77,0.77,2019-09-12,1732,N,VIIRS,n,2,290.97,2.43,N,0,sumatra,2019-09-13
-1.19286,104.32384,302.37,0.77,0.77,2019-09-12,1732,N,VIIRS,n,2,290.61,2.43,N,0,sumatra,2019-09-13
-4.30258,105.15095,295.88,0.61,0.71,2019-09-12,1733,N,VIIRS,n,2,277.59,1.04,N,0,sumatra,2019-09-13
1.3494,101.48743,301.25,0.62,0.54,2019-09-12,1911,N,VIIRS,n,2,290.26,1.04,N,0,sumatra,2019-09-13
1.37137,104.1585,303.47,0.47,0.64,2019-09-12,1911,N,VIIRS,n,2,287.97,13.25,N,0,sumatra,2019-09-13
1.37208,104.15417,306.58,0.47,0.64,2019-09-12,1911,N,VIIRS,n,2,286.74,13.47,N,0,sumatra,2019-09-13
1.37278,104.14994,301.63,0.47,0.64,2019-09-12,1911,N,VIIRS,n,2,286.24,13.47,N,0,sumatra,2019-09-13
1.37658,104.16391,314.67,0.47,0.64,2019-09-12,1911,N,VIIRS,n,2,288.66,13.25,N,0,sumatra,2019-09-13
1.37729,104.15961,337.13,0.47,0.64,2019-09-12,1911,N,VIIRS,n,2,289.05,13.25,N,0,sumatra,2019-09-13
1.37799,104.15536,367,0.47,0.64,2019-09-12,1911,N,VIIRS,h,2,288.35,13.47,N,0,sumatra,2019-09-13
1.37869,104.1511,321.16,0.47,0.64,2019-09-12,1911,N,VIIRS,n,2,286.01,13.47,N,0,sumatra,2019-09-13
1.37939,104.14684,303.59,0.47,0.64,2019-09-12,1911,N,VIIRS,n,2,286.68,2.43,N,0,sumatra,2019-09-13
1.38251,104.16494,305.38,0.47,0.64,2019-09-12,1911,N,VIIRS,n,2,286.65,0.8,N,0,sumatra,2019-09-13
1.38322,104.16065,310.83,0.47,0.64,2019-09-12,1911,N,VIIRS,n,2,285.98,0.8,N,0,sumatra,2019-09-13
1.38392,104.15638,305.66,0.47,0.64,2019-09-12,1911,N,VIIRS,n,2,285.5,1.34,N,0,sumatra,2019-09-13
1.57529,101.22137,314.8,0.59,0.53,2019-09-12,1911,N,VIIRS,n,2,292.15,2.92,N,0,sumatra,2019-09-13
1.57615,101.21602,313.18,0.59,0.53,2019-09-12,1911,N,VIIRS,n,2,292.09,2.92,N,0,sumatra,2019-09-13
1.58102,101.21674,310.17,0.59,0.53,2019-09-12,1911,N,VIIRS,n,2,292.27,3.32,N,0,sumatra,2019-09-13
1.63981,101.36605,302.01,0.6,0.53,2019-09-12,1911,N,VIIRS,n,2,291.12,1.08,N,0,sumatra,2019-09-13
1.67817,101.28329,314.25,0.59,0.53,2019-09-12,1911,N,VIIRS,n,2,291.93,3.55,N,0,sumatra,2019-09-13
1.6839,101.27866,303.77,0.59,0.53,2019-09-12,1911,N,VIIRS,n,2,291.21,2.07,N,0,sumatra,2019-09-13
1.68485,101.28545,306.07,0.59,0.53,2019-09-12,1911,N,VIIRS,n,2,291.56,2.44,N,0,sumatra,2019-09-13
1.68575,101.28006,311.41,0.59,0.53,2019-09-12,1911,N,VIIRS,n,2,291.78,2.44,N,0,sumatra,2019-09-13
1.68706,101.29028,303.85,0.6,0.53,2019-09-12,1911,N,VIIRS,n,2,291.2,2.53,N,0,sumatra,2019-09-13
1.68792,101.28485,318.95,0.59,0.53,2019-09-12,1911,N,VIIRS,n,2,292.78,2.53,N,0,sumatra,2019-09-13
1.68972,101.28625,312.71,0.59,0.53,2019-09-12,1911,N,VIIRS,n,2,292.23,2.44,N,0,sumatra,2019-09-13
1.70743,101.17981,303.2,0.58,0.52,2019-09-12,1911,N,VIIRS,n,2,289.94,1.09,N,0,sumatra,2019-09-13
1.70884,101.18424,302.49,0.59,0.52,2019-09-12,1911,N,VIIRS,n,2,290.53,1.82,N,0,sumatra,2019-09-13
1.90211,100.74526,300.9,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,283.58,0.75,N,0,sumatra,2019-09-13
1.90276,100.77045,303.54,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,285.54,2.14,N,0,sumatra,2019-09-13
1.90427,100.74765,300.37,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,283.13,0.75,N,0,sumatra,2019-09-13
1.9068,100.74596,298.68,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,282.79,0.75,N,0,sumatra,2019-09-13
1.90745,100.77121,328.55,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,286.89,4.59,N,0,sumatra,2019-09-13
1.90826,100.7663,307.68,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,285.79,4.59,N,0,sumatra,2019-09-13
1.91148,100.74671,307.18,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,284.34,1.93,N,0,sumatra,2019-09-13
1.91214,100.77197,336.54,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,287.05,4.59,N,0,sumatra,2019-09-13
1.91294,100.76706,319.86,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,286.59,4.59,N,0,sumatra,2019-09-13
1.91375,100.76215,309.54,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,287.05,2.36,N,0,sumatra,2019-09-13
1.91456,100.75723,302.62,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,285.93,2.36,N,0,sumatra,2019-09-13
1.91536,100.75234,306.38,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,285.98,1.93,N,0,sumatra,2019-09-13
1.91616,100.74745,315.4,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,285.41,1.93,N,0,sumatra,2019-09-13
1.91682,100.77274,342.26,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,287.13,4.84,N,0,sumatra,2019-09-13
1.91763,100.76783,301.34,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,284.85,4.84,N,0,sumatra,2019-09-13
1.91843,100.76293,304.6,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,286.36,1.61,N,0,sumatra,2019-09-13
1.91859,100.41737,302.38,0.51,0.5,2019-09-12,1911,N,VIIRS,n,2,288.17,1.21,N,0,sumatra,2019-09-13
1.91924,100.75802,306.6,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,286.65,1.61,N,0,sumatra,2019-09-13
1.92004,100.75311,316.51,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,287.66,4.2,N,0,sumatra,2019-09-13
1.92084,100.74821,324.95,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,286.46,4.2,N,0,sumatra,2019-09-13
1.93233,100.41952,310.26,0.51,0.5,2019-09-12,1911,N,VIIRS,n,2,288.21,5.79,N,0,sumatra,2019-09-13
1.93267,100.70524,298.99,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,283.62,0.81,N,0,sumatra,2019-09-13
1.93307,100.41486,322.19,0.51,0.5,2019-09-12,1911,N,VIIRS,n,2,288.96,4.99,N,0,sumatra,2019-09-13
1.93381,100.4102,322.33,0.51,0.5,2019-09-12,1911,N,VIIRS,n,2,287.92,4.99,N,0,sumatra,2019-09-13
1.93645,100.42337,304.92,0.51,0.5,2019-09-12,1911,N,VIIRS,n,2,288.15,4.13,N,0,sumatra,2019-09-13
1.9369,100.42027,343.73,0.51,0.5,2019-09-12,1911,N,VIIRS,n,2,292.72,5.79,N,0,sumatra,2019-09-13
1.93722,100.41875,349.3,0.51,0.5,2019-09-12,1911,N,VIIRS,n,2,292.82,4.13,N,0,sumatra,2019-09-13
1.93734,100.70596,323.67,0.54,0.51,2019-09-12,1911,N,VIIRS,n,2,285.88,3.18,N,0,sumatra,2019-09-13
1.93764,100.4156,334.31,0.51,0.5,2019-09-12,1911,N,VIIRS,n,2,289.73,4.99,N,0,sumatra,2019-09-13
1.938,100.4141,318.94,0.51,0.5,2019-09-12,1911,N,VIIRS,n,2,288.47,5.55,N,0,sumatra,2019-09-13
1.94179,100.41949,301.73,0.51,0.5,2019-09-12,1911,N,VIIRS,n,2,288.48,4.13,N,0,sumatra,2019-09-13
1.94325,100.46748,306.04,0.52,0.5,2019-09-12,1911,N,VIIRS,n,2,288.99,1.84,N,0,sumatra,2019-09-13
1.94366,100.66721,305.54,0.53,0.5,2019-09-12,1911,N,VIIRS,n,2,285.78,1.43,N,0,sumatra,2019-09-13
1.94403,100.46279,314.56,0.52,0.5,2019-09-12,1911,N,VIIRS,n,2,288.27,2.56,N,0,sumatra,2019-09-13
1.94403,100.46443,319.01,0.52,0.5,2019-09-12,1911,N,VIIRS,n,2,288.79,3.48,N,0,sumatra,2019-09-13
1.94445,100.66235,308.67,0.53,0.5,2019-09-12,1911,N,VIIRS,n,2,286.32,1.43,N,0,sumatra,2019-09-13
1.95702,100.46967,303.11,0.52,0.5,2019-09-12,1911,N,VIIRS,n,2,287.46,1.72,N,0,sumatra,2019-09-13
1.95778,100.46503,306.27,0.52,0.5,2019-09-12,1911,N,VIIRS,n,2,287.79,1.39,N,0,sumatra,2019-09-13
2.06152,100.89922,311,0.55,0.51,2019-09-12,1911,N,VIIRS,n,2,289.96,3.24,N,0,sumatra,2019-09-13
2.06704,100.89497,319.24,0.55,0.51,2019-09-12,1911,N,VIIRS,n,2,292.3,5.82,N,0,sumatra,2019-09-13
2.11349,101.1864,301.42,0.58,0.52,2019-09-12,1911,N,VIIRS,n,2,287.04,1.21,N,0,sumatra,2019-09-13
2.22545,100.40299,298.73,0.51,0.49,2019-09-12,1911,N,VIIRS,n,2,282.92,0.5,N,0,sumatra,2019-09-13
2.36518,102.12462,299.47,0.33,0.55,2019-09-12,1911,N,VIIRS,n,2,279.22,0.29,N,0,sumatra,2019-09-13
2.50738,102.83047,316.61,0.37,0.58,2019-09-12,1911,N,VIIRS,n,2,285.69,1.78,N,0,sumatra,2019-09-13
2.50792,102.82714,308.08,0.37,0.58,2019-09-12,1911,N,VIIRS,n,2,285.78,2.46,N,0,sumatra,2019-09-13
2.51015,102.82873,332.09,0.37,0.58,2019-09-12,1911,N,VIIRS,n,2,286.52,3.4,N,0,sumatra,2019-09-13
2.73933,102.39501,301.99,0.34,0.56,2019-09-12,1911,N,VIIRS,n,2,288.66,0.95,N,2,sumatra,2019-09-13
2.75919,99.82331,299.99,0.46,0.47,2019-09-12,1911,N,VIIRS,n,2,279.79,1.23,N,0,sumatra,2019-09-13
3.08999,103.06318,305.11,0.37,0.58,2019-09-12,1911,N,VIIRS,n,2,289.02,0.52,N,0,sumatra,2019-09-13
3.97464,103.37383,303.72,0.38,0.59,2019-09-12,1911,N,VIIRS,n,2,286.99,0.59,N,2,sumatra,2019-09-13
4.30085,103.44793,324.82,0.38,0.59,2019-09-12,1911,N,VIIRS,n,2,281.03,1.89,N,0,sumatra,2019-09-13
-2.75277,104.40316,301.77,0.57,0.69,2019-09-12,1912,N,VIIRS,n,2,290.21,1.1,N,0,sumatra,2019-09-13
-2.75197,104.39799,302.32,0.57,0.69,2019-09-12,1912,N,VIIRS,n,2,290.38,1.16,N,0,sumatra,2019-09-13
-2.75118,104.39281,304.02,0.57,0.69,2019-09-12,1912,N,VIIRS,n,2,290.59,1.16,N,0,sumatra,2019-09-13
-2.74636,104.40414,319.99,0.57,0.69,2019-09-12,1912,N,VIIRS,n,2,292.45,2.83,N,0,sumatra,2019-09-13
-2.74557,104.39898,320.18,0.57,0.69,2019-09-12,1912,N,VIIRS,n,2,293.13,4.61,N,0,sumatra,2019-09-13
-2.74478,104.39378,309.67,0.57,0.69,2019-09-12,1912,N,VIIRS,n,2,292.01,4.61,N,0,sumatra,2019-09-13
-2.73996,104.40513,305.42,0.57,0.69,2019-09-12,1912,N,VIIRS,n,2,291.5,2.83,N,0,sumatra,2019-09-13
-2.59024,103.67176,300.26,0.5,0.66,2019-09-12,1912,N,VIIRS,n,2,286.3,0.93,N,0,sumatra,2019-09-13
-2.50609,103.39885,310,0.48,0.65,2019-09-12,1912,N,VIIRS,n,2,288.57,1.19,N,0,sumatra,2019-09-13
-2.50543,103.39436,303.63,0.48,0.65,2019-09-12,1912,N,VIIRS,n,2,287.78,1.19,N,0,sumatra,2019-09-13
-2.50515,103.10864,297.34,0.46,0.63,2019-09-12,1912,N,VIIRS,n,2,277.53,0.99,N,0,sumatra,2019-09-13
-2.50251,104.32393,303.1,0.55,0.68,2019-09-12,1912,N,VIIRS,n,2,292.71,1.34,N,0,sumatra,2019-09-13
-2.49949,104.33154,305.69,0.56,0.69,2019-09-12,1912,N,VIIRS,n,2,293.22,4.78,N,0,sumatra,2019-09-13
-2.49875,104.32643,312.61,0.56,0.68,2019-09-12,1912,N,VIIRS,n,2,294.04,3.27,N,0,sumatra,2019-09-13
-2.49693,104.32998,308.61,0.56,0.68,2019-09-12,1912,N,VIIRS,n,2,293.72,5.19,N,0,sumatra,2019-09-13
-2.49616,104.32488,310.42,0.55,0.68,2019-09-12,1912,N,VIIRS,n,2,294.07,3.23,N,0,sumatra,2019-09-13
-2.49392,103.27578,296.31,0.47,0.64,2019-09-12,1912,N,VIIRS,n,2,280.36,0.71,N,0,sumatra,2019-09-13
-2.49239,104.3274,307.24,0.56,0.68,2019-09-12,1912,N,VIIRS,n,2,293.25,3.27,N,0,sumatra,2019-09-13
-2.4898,104.3258,312.56,0.55,0.68,2019-09-12,1912,N,VIIRS,n,2,293.66,3.23,N,0,sumatra,2019-09-13
-2.48344,104.32678,312.44,0.55,0.68,2019-09-12,1912,N,VIIRS,n,2,294.07,4.04,N,0,sumatra,2019-09-13
-2.42981,103.19117,298.3,0.46,0.64,2019-09-12,1912,N,VIIRS,n,2,279.42,0.77,N,0,sumatra,2019-09-13
-2.42915,103.18688,299.53,0.46,0.64,2019-09-12,1912,N,VIIRS,n,2,280.04,1.6,N,0,sumatra,2019-09-13
-2.42454,103.19627,297.59,0.46,0.64,2019-09-12,1912,N,VIIRS,n,2,280.07,0.77,N,0,sumatra,2019-09-13
-2.32708,102.59608,300.51,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,290.17,0.54,N,0,sumatra,2019-09-13
-2.28637,102.67357,305.57,0.43,0.62,2019-09-12,1912,N,VIIRS,n,2,291.02,1.38,N,0,sumatra,2019-09-13
-2.28579,102.66964,305.7,0.43,0.62,2019-09-12,1912,N,VIIRS,n,2,291.28,3.17,N,0,sumatra,2019-09-13
-2.28521,102.66578,329.8,0.43,0.62,2019-09-12,1912,N,VIIRS,n,2,292.74,3.17,N,0,sumatra,2019-09-13
-2.28463,102.66192,320.17,0.43,0.62,2019-09-12,1912,N,VIIRS,n,2,291.64,4.9,N,0,sumatra,2019-09-13
-2.27737,103.08921,301.72,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.82,0.92,N,0,sumatra,2019-09-13
-2.27674,103.08507,304.48,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.97,0.92,N,0,sumatra,2019-09-13
-2.27582,103.45471,298.09,0.48,0.65,2019-09-12,1912,N,VIIRS,n,2,284.16,0.57,N,0,sumatra,2019-09-13
-2.2715,103.09005,315.34,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,291.2,2.08,N,0,sumatra,2019-09-13
-2.27088,103.08593,325.52,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,292.17,2.08,N,0,sumatra,2019-09-13
-2.27075,103.36848,305.16,0.47,0.64,2019-09-12,1912,N,VIIRS,n,2,289.58,1.46,N,0,sumatra,2019-09-13
-2.27025,103.08179,309.69,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,291.53,1.88,N,0,sumatra,2019-09-13
-2.26981,103.45553,298.71,0.48,0.65,2019-09-12,1912,N,VIIRS,n,2,284.87,0.82,N,0,sumatra,2019-09-13
-2.26964,103.07771,302.44,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.79,1.88,N,0,sumatra,2019-09-13
-2.26891,103.37055,302.31,0.47,0.64,2019-09-12,1912,N,VIIRS,n,2,289.89,0.8,N,0,sumatra,2019-09-13
-2.265,103.08667,303.63,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,291,2.08,N,0,sumatra,2019-09-13
-2.26312,103.45198,302.93,0.48,0.65,2019-09-12,1912,N,VIIRS,n,2,286.54,0.82,N,0,sumatra,2019-09-13
-2.2428,103.09851,302.67,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.43,1.61,N,0,sumatra,2019-09-13
-2.24217,103.09429,327.24,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,291.19,3.43,N,0,sumatra,2019-09-13
-2.23974,103.10527,303.71,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.68,2.26,N,0,sumatra,2019-09-13
-2.23909,103.10107,304.74,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.44,1.8,N,0,sumatra,2019-09-13
-2.23843,103.09688,323.58,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,291.94,1.8,N,0,sumatra,2019-09-13
-2.23819,103.10779,308.14,0.46,0.63,2019-09-12,1912,N,VIIRS,n,2,290.75,1.8,N,0,sumatra,2019-09-13
-2.23778,103.09266,306.11,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.89,2.5,N,0,sumatra,2019-09-13
-2.23756,103.10355,306.61,0.46,0.63,2019-09-12,1912,N,VIIRS,n,2,290.56,2.3,N,0,sumatra,2019-09-13
-2.23693,103.09937,316.9,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,291.48,2.3,N,0,sumatra,2019-09-13
-2.23631,103.09516,305.9,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,291.09,2.29,N,0,sumatra,2019-09-13
-2.23323,103.10195,309.11,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,291.22,1.8,N,0,sumatra,2019-09-13
-2.21567,103.10473,303.97,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.41,0.7,N,0,sumatra,2019-09-13
-2.21503,103.10058,301.82,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.31,0.7,N,0,sumatra,2019-09-13
-2.21352,103.10313,319.42,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.68,2.86,N,0,sumatra,2019-09-13
-2.20979,103.10549,302.45,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,291.1,0.7,N,0,sumatra,2019-09-13
-2.20915,103.10135,301.65,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.66,0.7,N,0,sumatra,2019-09-13
-2.20458,103.42965,306.4,0.48,0.65,2019-09-12,1912,N,VIIRS,n,2,289.27,1.73,N,0,sumatra,2019-09-13
-2.19474,103.12469,308.67,0.46,0.63,2019-09-12,1912,N,VIIRS,n,2,291.28,2.14,N,0,sumatra,2019-09-13
-2.1941,103.12051,323.54,0.46,0.63,2019-09-12,1912,N,VIIRS,n,2,291.58,2.14,N,0,sumatra,2019-09-13
-2.17005,102.76757,310.5,0.43,0.62,2019-09-12,1912,N,VIIRS,n,2,290.97,1.43,N,0,sumatra,2019-09-13
-2.16977,102.76984,302.27,0.43,0.62,2019-09-12,1912,N,VIIRS,n,2,290.59,0.91,N,0,sumatra,2019-09-13
-2.16917,102.76598,303.04,0.43,0.62,2019-09-12,1912,N,VIIRS,n,2,290.71,1.29,N,0,sumatra,2019-09-13
-2.12431,102.74076,304.29,0.43,0.62,2019-09-12,1912,N,VIIRS,n,2,290.74,0.91,N,0,sumatra,2019-09-13
-2.09631,102.59499,303.36,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,290.99,1.19,N,0,sumatra,2019-09-13
-2.08732,102.6121,304.1,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,290.93,1,N,0,sumatra,2019-09-13
-2.05848,102.65181,305.9,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,290.96,1.9,N,0,sumatra,2019-09-13
-2.05791,102.64794,326.75,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,292.18,4.74,N,0,sumatra,2019-09-13
-2.05586,102.6509,320.94,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,292.48,4.19,N,0,sumatra,2019-09-13
-2.05526,102.64704,331.12,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,293.06,6.43,N,0,sumatra,2019-09-13
-2.05281,102.65267,309.22,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,291.85,1.8,N,0,sumatra,2019-09-13
-2.05223,102.64882,313.75,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,292.2,1.49,N,0,sumatra,2019-09-13
-2.05166,102.64495,304.75,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,291.46,1.49,N,0,sumatra,2019-09-13
-2.05109,102.6411,302.99,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,291.43,1.33,N,0,sumatra,2019-09-13
-2.04899,102.64408,306.86,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,291.92,2.59,N,0,sumatra,2019-09-13
-2.04839,102.64023,305.11,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,291.52,1.86,N,0,sumatra,2019-09-13
-2.04779,102.63638,301.25,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,290.93,1.86,N,0,sumatra,2019-09-13
-2.046,102.64588,303.2,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,291.24,1.49,N,0,sumatra,2019-09-13
-2.04542,102.64201,306.02,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,291.88,1.33,N,0,sumatra,2019-09-13
-2.04541,102.62109,305.15,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,290.93,1.17,N,0,sumatra,2019-09-13
-2.04485,102.63816,304.02,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,291.55,1.33,N,0,sumatra,2019-09-13
-2.04258,102.62281,317.73,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,291.4,3.15,N,0,sumatra,2019-09-13
-2.04034,102.62581,302.08,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,290.39,1.17,N,0,sumatra,2019-09-13
-2.03975,102.62199,305.74,0.42,0.61,2019-09-12,1912,N,VIIRS,n,2,290.88,1.17,N,0,sumatra,2019-09-13
-1.95538,103.77058,307.12,0.5,0.66,2019-09-12,1912,N,VIIRS,n,2,291.61,3.23,N,0,sumatra,2019-09-13
-1.86235,103.85449,302.33,0.5,0.66,2019-09-12,1912,N,VIIRS,n,2,291.86,1.01,N,0,sumatra,2019-09-13
-1.8454,103.86656,312.82,0.51,0.66,2019-09-12,1912,N,VIIRS,n,2,292.2,2.75,N,0,sumatra,2019-09-13
-1.8447,103.86194,310.67,0.51,0.66,2019-09-12,1912,N,VIIRS,n,2,292.37,2.44,N,0,sumatra,2019-09-13
-1.83859,103.86292,304.87,0.51,0.66,2019-09-12,1912,N,VIIRS,n,2,292.27,2.44,N,0,sumatra,2019-09-13
-1.8376,103.19461,302.4,0.46,0.63,2019-09-12,1912,N,VIIRS,n,2,290.99,0.7,N,0,sumatra,2019-09-13
-1.83575,103.18237,301.58,0.45,0.63,2019-09-12,1912,N,VIIRS,n,2,290.61,1.88,N,0,sumatra,2019-09-13
-1.81673,104.00606,332.02,0.52,0.67,2019-09-12,1912,N,VIIRS,n,2,288.63,5.47,N,0,sumatra,2019-09-13
-1.81662,102.97694,303.13,0.44,0.62,2019-09-12,1912,N,VIIRS,n,2,290.2,1.28,N,0,sumatra,2019-09-13
-1.81599,104.00132,329.69,0.52,0.66,2019-09-12,1912,N,VIIRS,n,2,289.61,5.47,N,0,sumatra,2019-09-13
-1.81578,104.00472,367,0.52,0.67,2019-09-12,1912,N,VIIRS,h,2,289.72,6.6,N,0,sumatra,2019-09-13
-1.81526,103.99659,329.1,0.52,0.66,2019-09-12,1912,N,VIIRS,n,2,290.37,4.39,N,0,sumatra,2019-09-13
-1.81508,103.99998,328.54,0.52,0.67,2019-09-12,1912,N,VIIRS,n,2,289.73,5.94,N,0,sumatra,2019-09-13
-1.81453,103.99187,317.16,0.51,0.66,2019-09-12,1912,N,VIIRS,n,2,289.76,4.39,N,0,sumatra,2019-09-13
-1.81438,103.99525,335.7,0.52,0.66,2019-09-12,1912,N,VIIRS,n,2,290.79,5.94,N,0,sumatra,2019-09-13
-1.81392,104.06966,312.87,0.52,0.67,2019-09-12,1912,N,VIIRS,n,2,283.86,1.67,N,0,sumatra,2019-09-13
-1.8139,102.9981,303.11,0.44,0.62,2019-09-12,1912,N,VIIRS,n,2,290.64,0.7,N,0,sumatra,2019-09-13
-1.81368,103.99054,304.4,0.52,0.66,2019-09-12,1912,N,VIIRS,n,2,289.34,4.62,N,0,sumatra,2019-09-13
-1.81329,102.99405,302.94,0.44,0.62,2019-09-12,1912,N,VIIRS,n,2,290.63,1.57,N,0,sumatra,2019-09-13
-1.81145,102.98187,303.64,0.44,0.62,2019-09-12,1912,N,VIIRS,n,2,291.05,1.74,N,0,sumatra,2019-09-13
-1.81129,104.01173,307.6,0.52,0.67,2019-09-12,1912,N,VIIRS,n,2,287.78,2.67,N,0,sumatra,2019-09-13
-1.81055,104.00699,344.13,0.52,0.67,2019-09-12,1912,N,VIIRS,n,2,290.08,7.61,N,0,sumatra,2019-09-13
-1.81031,104.01042,314.58,0.52,0.67,2019-09-12,1912,N,VIIRS,n,2,288.53,6.6,N,0,sumatra,2019-09-13
